TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
IBM Corporation,IBM System x3550 (Intel Xeon X5260),4,4,2,2,1,56.1&nbsp;,59.6&nbsp;
IBM Corporation,IBM BladeCenter HS21 (Intel Xeon X5470),8,8,2,4,1,74.8&nbsp;,81.7&nbsp;
IBM Corporation,IBM System x3500 (Intel Xeon X5470),8,8,2,4,1,74.5&nbsp;,81.5&nbsp;
IBM Corporation,IBM System x3500 (Intel Xeon X5460),8,8,2,4,1,73.1&nbsp;,79.6&nbsp;
IBM Corporation,IBM System x3500 (Intel Xeon E5205),4,4,2,2,1,38.2&nbsp;,40.2&nbsp;
IBM Corporation,IBM System x3400 (Intel Xeon E5205),4,4,2,2,1,38.2&nbsp;,40.2&nbsp;
IBM Corporation,IBM System x3550 (Intel Xeon X5270),4,4,2,2,1,57.1&nbsp;,61.0&nbsp;
IBM Corporation,IBM System x3650 (Intel Xeon X5260),4,4,2,2,1,56.1&nbsp;,59.7&nbsp;
IBM Corporation,IBM System x3550 (Intel Xeon L5410),8,8,2,4,1,65.5&nbsp;,70.2&nbsp;
IBM Corporation,IBM System x3500 (Intel Xeon X5260),4,4,2,2,1,55.8&nbsp;,59.4&nbsp;
IBM Corporation,IBM System x3650 (Intel Xeon L5410),8,8,2,4,1,65.6&nbsp;,70.2&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon X5260),4,4,2,2,1,55.2&nbsp;,59.0&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon E5450),8,8,2,4,1,70.5&nbsp;,78.0&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon E5472),8,8,2,4,1,83.9&nbsp;,91.4&nbsp;
IBM Corporation,IBM System x iDataPlex dx320 (Intel Xeon L5420),8,8,2,4,1,64.9&nbsp;,71.1&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8384),16,16,4,4,1,188&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8384),8,8,2,4,1,104&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8380),16,16,4,4,1,174&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3450 (Intel Xeon X5482),8,8,2,4,1,86.1&nbsp;,94.0&nbsp;
IBM Corporation,IBM System x3755 (AMD Opteron 8384),16,16,4,4,1,183&nbsp;&nbsp;&nbsp;,204&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8376 HE),8,8,2,4,1,95.9&nbsp;,108&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8376 HE),16,16,4,4,1,167&nbsp;&nbsp;&nbsp;,187&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3755 (AMD Opteron 8382),16,16,4,4,1,180&nbsp;&nbsp;&nbsp;,200&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3755 (AMD Opteron 8380),16,16,4,4,1,171&nbsp;&nbsp;&nbsp;,192&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3755 (AMD Opteron 8378),16,16,4,4,1,168&nbsp;&nbsp;&nbsp;,188&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8374 HE),16,16,4,4,1,163&nbsp;&nbsp;&nbsp;,182&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5570),16,8,2,4,2,190&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon X5570),16,8,2,4,2,190&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon X5570),16,8,2,4,2,190&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 595 (5.0 GHz, 64 core, SLES)",128,64,32,2,2,1680&nbsp;&nbsp;&nbsp;,2180&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon X5570),16,8,2,4,2,190&nbsp;&nbsp;&nbsp;,195&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 520 (4.7 GHz, 4 core)",8,4,2,2,2,88.7&nbsp;,105&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 550 (5.0 GHz, 8 core)",16,8,4,2,2,188&nbsp;&nbsp;&nbsp;,222&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 520 (4.7 GHz, 4 core, SLES)",8,4,2,2,2,83.7&nbsp;,102&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 550 (5.0 GHz, 8 core, SLES)",16,8,4,2,2,178&nbsp;&nbsp;&nbsp;,216&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter JS23 Express (4.2 GHz, 4 core, SLES)",8,4,2,2,2,75.8&nbsp;,92.4&nbsp;
IBM Corporation,"IBM BladeCenter JS43 Express (4.2 GHz, 8 core, SLES)",16,8,4,2,2,151&nbsp;&nbsp;&nbsp;,184&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3200 M2 (Intel Xeon X3380),4,4,1,4,1,51.0&nbsp;,54.9&nbsp;
IBM Corporation,IBM System x3250 M2 (Intel Xeon X3370),4,4,1,4,1,49.9&nbsp;,53.5&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M2 (Intel Xeon E5540),16,8,2,4,2,161&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon X5570),16,8,2,4,2,190&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5540),16,8,2,4,2,161&nbsp;&nbsp;&nbsp;,165&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon L5506),8,8,2,4,1,114&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5530),16,8,2,4,2,157&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5520),16,8,2,4,2,154&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5540),16,8,2,4,2,161&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon X5560),16,8,2,4,2,186&nbsp;&nbsp;&nbsp;,192&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon L5520),16,8,2,4,2,152&nbsp;&nbsp;&nbsp;,157&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon E5440),8,8,2,4,1,73.5&nbsp;,80.6&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon E5462),8,8,2,4,1,82.1&nbsp;,83.3&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon L5240),4,4,2,2,1,54.3&nbsp;,56.4&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon L5410),8,8,2,4,1,68.2&nbsp;,74.2&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 (Intel Xeon L5420),8,8,2,4,1,64.7&nbsp;,71.0&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon X5550),16,8,2,4,2,184&nbsp;&nbsp;&nbsp;,190&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon X5550),16,8,2,4,2,183&nbsp;&nbsp;&nbsp;,188&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon X5560),16,8,2,4,2,187&nbsp;&nbsp;&nbsp;,193&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5502),4,4,2,2,1,68.0&nbsp;,70.4&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5502),4,4,2,2,1,68.0&nbsp;,70.4&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon L5506),8,8,2,4,1,114&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon L5520),16,8,2,4,2,152&nbsp;&nbsp;&nbsp;,156&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon E5530),16,8,2,4,2,156&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5560),16,8,2,4,2,188&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5530),16,8,2,4,2,157&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon L5506),8,8,2,4,1,114&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon E5520),16,8,2,4,2,153&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon E5530),16,8,2,4,2,159&nbsp;&nbsp;&nbsp;,164&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon X5550),16,8,2,4,2,183&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M2 (Intel Xeon E5502),4,4,2,2,1,68.1&nbsp;,70.6&nbsp;
IBM Corporation,IBM System x3400 M2 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M2 (Intel Xeon E5520),16,8,2,4,2,154&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M2 (Intel Xeon E5530),16,8,2,4,2,158&nbsp;&nbsp;&nbsp;,163&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon L5520),16,8,2,4,2,151&nbsp;&nbsp;&nbsp;,156&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon L5520),16,8,2,4,2,149&nbsp;&nbsp;&nbsp;,152&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5550),16,8,2,4,2,184&nbsp;&nbsp;&nbsp;,190&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon E5540),16,8,2,4,2,160&nbsp;&nbsp;&nbsp;,166&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon X5550),16,8,2,4,2,184&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8435),24,24,4,6,1,250&nbsp;&nbsp;&nbsp;,274&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8431),24,24,4,6,1,242&nbsp;&nbsp;&nbsp;,265&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter LS42 (AMD Opteron 8435),12,12,2,6,1,128&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M2 (Intel Xeon E5502),4,4,2,2,1,68.1&nbsp;,70.6&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon E5405),8,8,2,4,1,60.5&nbsp;,65.5&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon E5410),8,8,2,4,1,64.2&nbsp;,70.1&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon E5430),8,8,2,4,1,67.1&nbsp;,74.2&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon L5410),8,8,2,4,1,63.7&nbsp;,69.6&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon L5240),4,4,2,2,1,53.3&nbsp;,56.2&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon E5450),8,8,2,4,1,70.5&nbsp;,78.0&nbsp;
IBM Corporation,IBM System x iDataPlex dx340 (Intel Xeon X5260),4,4,2,2,1,55.2&nbsp;,58.4&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon X5560),16,8,2,4,2,188&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5540),16,8,2,4,2,161&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5502),4,4,2,2,1,67.8&nbsp;,70.3&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon E5504),8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3200 M2 (Intel Pentium E5300),2,2,1,2,1,26.5&nbsp;,26.4&nbsp;
IBM Corporation,IBM System x3200 M2 (Intel Core 2 Duo E7400),2,2,1,2,1,30.1&nbsp;,30.2&nbsp;
IBM Corporation,IBM System x3250 M2 (Intel Pentium E5300),2,2,1,2,1,26.5&nbsp;,26.5&nbsp;
IBM Corporation,IBM System x3250 M2 (Intel Core 2 Duo E7400),2,2,1,2,1,30.1&nbsp;,30.3&nbsp;
IBM Corporation,IBM System x3200 M3 (Intel Xeon X3470),8,4,1,4,2,86.3&nbsp;,89.9&nbsp;
IBM Corporation,IBM System x3250 M3 (Intel Xeon X3470),8,4,1,4,2,86.7&nbsp;,90.2&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5502),4,4,2,2,1,68.1&nbsp;,70.6&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5506),8,8,2,4,1,114&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon E5530),16,8,2,4,2,158&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon L5506),8,8,2,4,1,115&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M2 (Intel Xeon L5530),16,8,2,4,2,157&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon L5530),16,8,2,4,2,158&nbsp;&nbsp;&nbsp;,163&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon L5530),16,8,2,4,2,155&nbsp;&nbsp;&nbsp;,160&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3200 M3 (Intel Xeon X3430),4,4,1,4,1,71.6&nbsp;,74.4&nbsp;
IBM Corporation,IBM System x3200 M3 (Intel Xeon X3440),8,4,1,4,2,79.2&nbsp;,82.1&nbsp;
IBM Corporation,IBM System x3200 M3 (Intel Xeon X3450),8,4,1,4,2,80.9&nbsp;,84.1&nbsp;
IBM Corporation,IBM System x3200 M3 (Intel Xeon X3460),8,4,1,4,2,83.4&nbsp;,86.8&nbsp;
IBM Corporation,IBM System x3250 M3 (Intel Xeon X3430),4,4,1,4,1,71.5&nbsp;,74.3&nbsp;
IBM Corporation,IBM System x3250 M3 (Intel Xeon X3440),8,4,1,4,2,79.1&nbsp;,82.3&nbsp;
IBM Corporation,IBM System x3250 M3 (Intel Xeon X3450),8,4,1,4,2,80.8&nbsp;,84.2&nbsp;
IBM Corporation,IBM System x3250 M3 (Intel Xeon X3460),8,4,1,4,2,83.6&nbsp;,86.8&nbsp;
IBM Corporation,IBM System x3550 M2 (Intel Xeon E5520),16,8,2,4,2,153&nbsp;&nbsp;&nbsp;,157&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M2 (Intel Xeon E5520),16,8,2,4,2,151&nbsp;&nbsp;&nbsp;,156&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 750 Express (3.55 GHz, 32 core, SLES)",128,32,4,8,4,761&nbsp;&nbsp;&nbsp;,865&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 750 Express (3.3 GHz, 32 core, SLES)",128,32,4,8,4,736&nbsp;&nbsp;&nbsp;,839&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 755 (3.3 GHz, 32 core, SLES)",128,32,4,8,4,736&nbsp;&nbsp;&nbsp;,839&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 750 Express (3.3 GHz, 32 core)",128,32,4,8,4,750&nbsp;&nbsp;&nbsp;,825&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 750 Express (3.55 GHz, 32 core)",128,32,4,8,4,776&nbsp;&nbsp;&nbsp;,851&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 755 (3.3 GHz, 32 core)",128,32,4,8,4,750&nbsp;&nbsp;&nbsp;,825&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 770 (3.5 GHz, 48 core)",192,48,8,6,4,1560&nbsp;&nbsp;&nbsp;,1760&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 770 (3.1 GHz, 64 core)",256,64,8,8,4,1710&nbsp;&nbsp;&nbsp;,1900&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 780 (3.86 GHz, 16 core)",64,16,2,8,4,531&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 780 (3.86 GHz, 64 core)",256,64,8,8,4,2030&nbsp;&nbsp;&nbsp;,2240&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 780 (4.14 GHz, 32 core)",128,32,8,4,4,1190&nbsp;&nbsp;&nbsp;,1300&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon X5570),16,8,2,4,2,195&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon X5670),24,12,2,6,2,236&nbsp;&nbsp;&nbsp;,244&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon X5667),16,8,2,4,2,205&nbsp;&nbsp;&nbsp;,212&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M3 (Intel Xeon X5670),24,12,2,6,2,234&nbsp;&nbsp;&nbsp;,241&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3400 M3 (Intel Xeon E5640),16,8,2,4,2,169&nbsp;&nbsp;&nbsp;,176&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M3 (Intel Xeon X5680),24,12,2,6,2,244&nbsp;&nbsp;&nbsp;,253&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3500 M3 (Intel Xeon X5677),16,8,2,4,2,211&nbsp;&nbsp;&nbsp;,220&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M3 (Intel Xeon X5680),24,12,2,6,2,247&nbsp;&nbsp;&nbsp;,255&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M3 (Intel Xeon X5677),16,8,2,4,2,211&nbsp;&nbsp;&nbsp;,218&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M3 (Intel Xeon X5680),24,12,2,6,2,247&nbsp;&nbsp;&nbsp;,255&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M3 (Intel Xeon X5677),16,8,2,4,2,213&nbsp;&nbsp;&nbsp;,221&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5670),24,12,2,6,2,236&nbsp;&nbsp;&nbsp;,244&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon X5670),24,12,2,6,2,239&nbsp;&nbsp;&nbsp;,246&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon E5540),16,8,2,4,2,166&nbsp;&nbsp;&nbsp;,171&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon X7560),64,32,4,8,2,543&nbsp;&nbsp;&nbsp;,560&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon X7560),32,16,2,8,2,274&nbsp;&nbsp;&nbsp;,283&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon E7540),48,24,4,6,2,421&nbsp;&nbsp;&nbsp;,436&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HX5 (Intel Xeon L7555),32,16,2,8,2,233&nbsp;&nbsp;&nbsp;,241&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 780 (3.86 GHz, 64 core, SLES)",256,64,8,8,4,2010&nbsp;&nbsp;&nbsp;,2300&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power 780 (4.14 GHz, 32 core, SLES)",128,32,8,4,4,1160&nbsp;&nbsp;&nbsp;,1310&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter PS702 Express (3.0 GHz, 16 core, SLES)",64,16,2,8,4,361&nbsp;&nbsp;&nbsp;,414&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM BladeCenter PS702 Express (3.0 GHz, 16 core)",64,16,2,8,4,417&nbsp;&nbsp;&nbsp;,434&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5667),16,8,2,4,2,205&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5660),24,12,2,6,2,231&nbsp;&nbsp;&nbsp;,239&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon X5650),24,12,2,6,2,228&nbsp;&nbsp;&nbsp;,237&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon L5630),16,8,2,4,2,132&nbsp;&nbsp;&nbsp;,138&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5640),16,8,2,4,2,171&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon L5609),8,8,2,4,1,116&nbsp;&nbsp;&nbsp;,120&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22 (Intel Xeon E5620),16,8,2,4,2,162&nbsp;&nbsp;&nbsp;,168&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon X5660),24,12,2,6,2,236&nbsp;&nbsp;&nbsp;,243&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon L5640),24,12,2,6,2,191&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon L5630),16,8,2,4,2,134&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon E5640),16,8,2,4,2,172&nbsp;&nbsp;&nbsp;,178&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon E7520),32,16,4,4,2,273&nbsp;&nbsp;&nbsp;,287&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon E7530),48,24,4,6,2,372&nbsp;&nbsp;&nbsp;,384&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon X7542),24,24,4,6,1,427&nbsp;&nbsp;&nbsp;,441&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3850 X5 (Intel Xeon X7550),64,32,4,8,2,507&nbsp;&nbsp;&nbsp;,519&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HX5 (Intel Xeon L7555),64,32,4,8,2,464&nbsp;&nbsp;&nbsp;,479&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon E5620),16,8,2,4,2,164&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon E5630),16,8,2,4,2,167&nbsp;&nbsp;&nbsp;,173&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon X5650),24,12,2,6,2,232&nbsp;&nbsp;&nbsp;,240&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM BladeCenter HS22V (Intel Xeon X5667),16,8,2,4,2,207&nbsp;&nbsp;&nbsp;,214&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3620 M3 (Intel Xeon X5670),24,12,2,6,2,237&nbsp;&nbsp;&nbsp;,246&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon E5620),16,8,2,4,2,163&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon E5630),16,8,2,4,2,167&nbsp;&nbsp;&nbsp;,173&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon E5640),16,8,2,4,2,171&nbsp;&nbsp;&nbsp;,178&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon X5650),24,12,2,6,2,229&nbsp;&nbsp;&nbsp;,237&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x iDataPlex dx360 M3 (Intel Xeon X5660),24,12,2,6,2,232&nbsp;&nbsp;&nbsp;,240&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M3 (Intel Xeon E5620),16,8,2,4,2,163&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M3 (Intel Xeon E5640),16,8,2,4,2,169&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M3 (Intel Xeon L5630),16,8,2,4,2,132&nbsp;&nbsp;&nbsp;,138&nbsp;&nbsp;&nbsp;
